adjustment_id,fileName,originalQid,issue,detail,updatedFile,status,evidence
984,CQ20546.md,20546,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20546_updated.md,PASS,leading YAML frontmatter present
985,CQ20546.md,20546,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20546_updated.md,PASS,Question YAML heading with fenced yaml block present
986,CQ20546.md,20546,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20546_updated.md,PASS,case-study numbered item count = 17
987,CQ20546.md,20546,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20546_updated.md,PASS,json parsed as dict
988,CQ20546.md,20546,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20546_updated.md,PASS,json parsed as dict
989,CQ20546.md,20546,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20546_updated.md,PASS,json parsed as dict
990,CQ20556.md,20556,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20556_updated.md,PASS,leading YAML frontmatter present
991,CQ20556.md,20556,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20556_updated.md,PASS,Question YAML heading with fenced yaml block present
992,CQ20556.md,20556,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20556_updated.md,PASS,case-study numbered item count = 17
993,CQ20556.md,20556,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20556_updated.md,PASS,json parsed as dict
994,CQ20556.md,20556,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20556_updated.md,PASS,json parsed as dict
995,CQ20556.md,20556,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20556_updated.md,PASS,json parsed as dict
996,CQ20565.md,20565,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20565_updated.md,PASS,leading YAML frontmatter present
997,CQ20565.md,20565,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20565_updated.md,PASS,Question YAML heading with fenced yaml block present
998,CQ20565.md,20565,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20565_updated.md,PASS,case-study numbered item count = 17
999,CQ20565.md,20565,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20565_updated.md,PASS,json parsed as dict
1000,CQ20565.md,20565,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20565_updated.md,PASS,json parsed as dict
1001,CQ20565.md,20565,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20565_updated.md,PASS,json parsed as dict
1002,CQ20567.md,20567,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20567_updated.md,PASS,leading YAML frontmatter present
1003,CQ20567.md,20567,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20567_updated.md,PASS,Question YAML heading with fenced yaml block present
1004,CQ20567.md,20567,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20567_updated.md,PASS,case-study numbered item count = 17
1005,CQ20567.md,20567,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20567_updated.md,PASS,json parsed as dict
1006,CQ20567.md,20567,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20567_updated.md,PASS,json parsed as dict
1007,CQ20567.md,20567,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20567_updated.md,PASS,json parsed as dict
1008,CQ20569.md,20569,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20569_updated.md,PASS,leading YAML frontmatter present
1009,CQ20569.md,20569,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20569_updated.md,PASS,Question YAML heading with fenced yaml block present
1010,CQ20569.md,20569,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20569_updated.md,PASS,case-study numbered item count = 17
1011,CQ20569.md,20569,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20569_updated.md,PASS,json parsed as dict
1012,CQ20569.md,20569,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20569_updated.md,PASS,json parsed as dict
1013,CQ20569.md,20569,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20569_updated.md,PASS,json parsed as dict
1014,CQ20575.md,20575,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ20575_updated.md,PASS,numbered Pass-1 section count = 19
1015,CQ20586.md,20586,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20586_updated.md,PASS,leading YAML frontmatter present
1016,CQ20586.md,20586,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20586_updated.md,PASS,json parsed as dict
1017,CQ20586.md,20586,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20586_updated.md,PASS,json parsed as dict
1018,CQ20586.md,20586,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20586_updated.md,PASS,json parsed as dict
1019,CQ20594.md,20594,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20594_updated.md,PASS,leading YAML frontmatter present
1020,CQ20594.md,20594,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20594_updated.md,PASS,json parsed as dict
1021,CQ20594.md,20594,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20594_updated.md,PASS,json parsed as dict
1022,CQ20594.md,20594,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20594_updated.md,PASS,json parsed as dict
1023,CQ20595.md,20595,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20595_updated.md,PASS,leading YAML frontmatter present
1024,CQ20595.md,20595,missing_pass1_sections,Only 0 numbered sections found,C:\FOC\Workspace\Finished\CQ20595_updated.md,PASS,numbered Pass-1 section count = 19
1025,CQ20597.md,20597,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20597_updated.md,PASS,leading YAML frontmatter present
1026,CQ20597.md,20597,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20597_updated.md,PASS,json parsed as dict
1027,CQ20597.md,20597,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20597_updated.md,PASS,json parsed as dict
1028,CQ20597.md,20597,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20597_updated.md,PASS,json parsed as dict
1029,CQ20598.md,20598,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20598_updated.md,PASS,leading YAML frontmatter present
1030,CQ20598.md,20598,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20598_updated.md,PASS,json parsed as dict
1031,CQ20598.md,20598,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20598_updated.md,PASS,json parsed as dict
1032,CQ20598.md,20598,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20598_updated.md,PASS,json parsed as dict
1033,CQ20599.md,20599,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20599_updated.md,PASS,leading YAML frontmatter present
1034,CQ20599.md,20599,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20599_updated.md,PASS,json parsed as dict
1035,CQ20599.md,20599,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20599_updated.md,PASS,json parsed as dict
1036,CQ20599.md,20599,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20599_updated.md,PASS,json parsed as dict
1037,CQ20602.md,20602,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20602_updated.md,PASS,leading YAML frontmatter present
1038,CQ20603.md,20603,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20603_updated.md,PASS,leading YAML frontmatter present
1039,CQ20603.md,20603,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20603_updated.md,PASS,json parsed as dict
1040,CQ20603.md,20603,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20603_updated.md,PASS,json parsed as dict
1041,CQ20603.md,20603,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20603_updated.md,PASS,json parsed as dict
1042,CQ20605.md,20605,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20605_updated.md,PASS,leading YAML frontmatter present
1043,CQ20605.md,20605,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20605_updated.md,PASS,Question YAML heading with fenced yaml block present
1044,CQ20605.md,20605,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20605_updated.md,PASS,case-study numbered item count = 17
1045,CQ20605.md,20605,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20605_updated.md,PASS,json parsed as dict
1046,CQ20605.md,20605,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20605_updated.md,PASS,json parsed as dict
1047,CQ20605.md,20605,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20605_updated.md,PASS,json parsed as dict
1048,CQ20606.md,20606,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20606_updated.md,PASS,leading YAML frontmatter present
1049,CQ20606.md,20606,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20606_updated.md,PASS,Question YAML heading with fenced yaml block present
1050,CQ20606.md,20606,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20606_updated.md,PASS,case-study numbered item count = 17
1051,CQ20606.md,20606,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20606_updated.md,PASS,json parsed as dict
1052,CQ20606.md,20606,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20606_updated.md,PASS,json parsed as dict
1053,CQ20606.md,20606,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20606_updated.md,PASS,json parsed as dict
1054,CQ20627.md,20627,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20627_updated.md,PASS,leading YAML frontmatter present
1055,CQ20627.md,20627,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20627_updated.md,PASS,Question YAML heading with fenced yaml block present
1056,CQ20627.md,20627,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20627_updated.md,PASS,case-study numbered item count = 17
1057,CQ20627.md,20627,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20627_updated.md,PASS,json parsed as dict
1058,CQ20627.md,20627,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20627_updated.md,PASS,json parsed as dict
1059,CQ20627.md,20627,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20627_updated.md,PASS,json parsed as dict
1060,CQ20636.md,20636,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20636_updated.md,PASS,leading YAML frontmatter present
1061,CQ20636.md,20636,missing_pass1_sections,Only 0 numbered sections found,C:\FOC\Workspace\Finished\CQ20636_updated.md,PASS,numbered Pass-1 section count = 19
1062,CQ20638.md,20638,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20638_updated.md,PASS,leading YAML frontmatter present
1063,CQ20649.md,20649,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20649_updated.md,PASS,leading YAML frontmatter present
1064,CQ20649.md,20649,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20649_updated.md,PASS,Question YAML heading with fenced yaml block present
1065,CQ20649.md,20649,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20649_updated.md,PASS,case-study numbered item count = 17
1066,CQ20649.md,20649,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20649_updated.md,PASS,json parsed as dict
1067,CQ20649.md,20649,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20649_updated.md,PASS,json parsed as dict
1068,CQ20649.md,20649,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20649_updated.md,PASS,json parsed as dict
1069,CQ20654.md,20654,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20654_updated.md,PASS,leading YAML frontmatter present
1070,CQ20654.md,20654,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20654_updated.md,PASS,case-study numbered item count = 17
1071,CQ20654.md,20654,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20654_updated.md,PASS,json parsed as dict
1072,CQ20654.md,20654,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20654_updated.md,PASS,json parsed as dict
1073,CQ20654.md,20654,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20654_updated.md,PASS,json parsed as dict
1074,CQ20690.md,20690,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20690_updated.md,PASS,leading YAML frontmatter present
1075,CQ20690.md,20690,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20690_updated.md,PASS,json parsed as dict
1076,CQ20690.md,20690,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20690_updated.md,PASS,json parsed as dict
1077,CQ20690.md,20690,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20690_updated.md,PASS,json parsed as dict
1078,CQ20708.md,20708,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20708_updated.md,PASS,leading YAML frontmatter present
1079,CQ20708.md,20708,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20708_updated.md,PASS,Question YAML heading with fenced yaml block present
1080,CQ20708.md,20708,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20708_updated.md,PASS,case-study numbered item count = 17
1081,CQ20708.md,20708,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20708_updated.md,PASS,json parsed as dict
1082,CQ20708.md,20708,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20708_updated.md,PASS,json parsed as dict
1083,CQ20708.md,20708,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20708_updated.md,PASS,json parsed as dict
1084,CQ20714.md,20714,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20714_updated.md,PASS,leading YAML frontmatter present
1085,CQ20714.md,20714,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20714_updated.md,PASS,case-study numbered item count = 17
1086,CQ20714.md,20714,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20714_updated.md,PASS,json parsed as dict
1087,CQ20714.md,20714,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20714_updated.md,PASS,json parsed as dict
1088,CQ20714.md,20714,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20714_updated.md,PASS,json parsed as dict
1089,CQ20717.md,20717,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20717_updated.md,PASS,leading YAML frontmatter present
1090,CQ20717.md,20717,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20717_updated.md,PASS,Question YAML heading with fenced yaml block present
1091,CQ20717.md,20717,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20717_updated.md,PASS,case-study numbered item count = 17
1092,CQ20717.md,20717,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20717_updated.md,PASS,json parsed as dict
1093,CQ20717.md,20717,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20717_updated.md,PASS,json parsed as dict
1094,CQ20717.md,20717,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20717_updated.md,PASS,json parsed as dict
1095,CQ20725.md,20725,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20725_updated.md,PASS,leading YAML frontmatter present
1096,CQ20725.md,20725,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20725_updated.md,PASS,Question YAML heading with fenced yaml block present
1097,CQ20725.md,20725,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20725_updated.md,PASS,case-study numbered item count = 17
1098,CQ20725.md,20725,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20725_updated.md,PASS,json parsed as dict
1099,CQ20725.md,20725,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20725_updated.md,PASS,json parsed as dict
1100,CQ20725.md,20725,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20725_updated.md,PASS,json parsed as dict
1101,CQ20727.md,20727,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20727_updated.md,PASS,leading YAML frontmatter present
1102,CQ20727.md,20727,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20727_updated.md,PASS,Question YAML heading with fenced yaml block present
1103,CQ20727.md,20727,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20727_updated.md,PASS,case-study numbered item count = 17
1104,CQ20727.md,20727,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20727_updated.md,PASS,json parsed as dict
1105,CQ20727.md,20727,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20727_updated.md,PASS,json parsed as dict
1106,CQ20727.md,20727,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20727_updated.md,PASS,json parsed as dict
1107,CQ20728.md,20728,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20728_updated.md,PASS,leading YAML frontmatter present
1108,CQ20728.md,20728,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20728_updated.md,PASS,Question YAML heading with fenced yaml block present
1109,CQ20728.md,20728,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20728_updated.md,PASS,case-study numbered item count = 17
1110,CQ20728.md,20728,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20728_updated.md,PASS,json parsed as dict
1111,CQ20728.md,20728,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20728_updated.md,PASS,json parsed as dict
1112,CQ20728.md,20728,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20728_updated.md,PASS,json parsed as dict
1113,CQ20729.md,20729,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20729_updated.md,PASS,leading YAML frontmatter present
1114,CQ20729.md,20729,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20729_updated.md,PASS,json parsed as dict
1115,CQ20729.md,20729,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20729_updated.md,PASS,json parsed as dict
1116,CQ20729.md,20729,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20729_updated.md,PASS,json parsed as dict
1117,CQ20730.md,20730,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20730_updated.md,PASS,leading YAML frontmatter present
1118,CQ20730.md,20730,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20730_updated.md,PASS,case-study numbered item count = 17
1119,CQ20730.md,20730,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20730_updated.md,PASS,json parsed as dict
1120,CQ20730.md,20730,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20730_updated.md,PASS,json parsed as dict
1121,CQ20730.md,20730,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20730_updated.md,PASS,json parsed as dict
1122,CQ20733.md,20733,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20733_updated.md,PASS,leading YAML frontmatter present
1123,CQ20733.md,20733,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20733_updated.md,PASS,json parsed as dict
1124,CQ20733.md,20733,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20733_updated.md,PASS,json parsed as dict
1125,CQ20733.md,20733,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20733_updated.md,PASS,json parsed as dict
1126,CQ20735.md,20735,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20735_updated.md,PASS,leading YAML frontmatter present
1127,CQ20735.md,20735,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20735_updated.md,PASS,Question YAML heading with fenced yaml block present
1128,CQ20735.md,20735,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20735_updated.md,PASS,case-study numbered item count = 17
1129,CQ20735.md,20735,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20735_updated.md,PASS,json parsed as dict
1130,CQ20735.md,20735,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20735_updated.md,PASS,json parsed as dict
1131,CQ20735.md,20735,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20735_updated.md,PASS,json parsed as dict
1132,CQ20737.md,20737,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20737_updated.md,PASS,leading YAML frontmatter present
1133,CQ20737.md,20737,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20737_updated.md,PASS,case-study numbered item count = 17
1134,CQ20737.md,20737,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20737_updated.md,PASS,json parsed as dict
1135,CQ20737.md,20737,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20737_updated.md,PASS,json parsed as dict
1136,CQ20737.md,20737,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20737_updated.md,PASS,json parsed as dict
1137,CQ20744.md,20744,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20744_updated.md,PASS,leading YAML frontmatter present
1138,CQ20744.md,20744,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20744_updated.md,PASS,Question YAML heading with fenced yaml block present
1139,CQ20744.md,20744,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20744_updated.md,PASS,case-study numbered item count = 17
1140,CQ20744.md,20744,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20744_updated.md,PASS,json parsed as dict
1141,CQ20744.md,20744,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20744_updated.md,PASS,json parsed as dict
1142,CQ20744.md,20744,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20744_updated.md,PASS,json parsed as dict
1143,CQ20760.md,20760,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20760_updated.md,PASS,leading YAML frontmatter present
1144,CQ20760.md,20760,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20760_updated.md,PASS,Question YAML heading with fenced yaml block present
1145,CQ20760.md,20760,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ20760_updated.md,PASS,case-study numbered item count = 17
1146,CQ20760.md,20760,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20760_updated.md,PASS,json parsed as dict
1147,CQ20760.md,20760,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20760_updated.md,PASS,json parsed as dict
1148,CQ20760.md,20760,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20760_updated.md,PASS,json parsed as dict
1149,CQ20805.md,20805,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20805_updated.md,PASS,leading YAML frontmatter present
1150,CQ20805.md,20805,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ20805_updated.md,PASS,Question YAML heading with fenced yaml block present
1151,CQ20805.md,20805,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20805_updated.md,PASS,json parsed as dict
1152,CQ20805.md,20805,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20805_updated.md,PASS,json parsed as dict
1153,CQ20805.md,20805,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20805_updated.md,PASS,json parsed as dict
1154,CQ20808.md,20808,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20808_updated.md,PASS,leading YAML frontmatter present
1155,CQ20811.md,20811,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ20811_updated.md,PASS,leading YAML frontmatter present
1156,CQ20811.md,20811,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ20811_updated.md,PASS,json parsed as dict
1157,CQ20811.md,20811,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ20811_updated.md,PASS,json parsed as dict
1158,CQ20811.md,20811,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20811_updated.md,PASS,json parsed as dict
1159,CQ20903.md,20903,program_elements_parse_error,Unterminated string starting at: line 11 column 121 (char 655),C:\FOC\Workspace\Finished\CQ20903_updated.md,PASS,json parsed as dict
1160,CQ20903.md,20903,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ20903_updated.md,PASS,json parsed as dict
1161,CQ21105.md,21105,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ21105_updated.md,PASS,leading YAML frontmatter present
1162,CQ21105.md,21105,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ21105_updated.md,PASS,Question YAML heading with fenced yaml block present
1163,CQ21105.md,21105,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ21105_updated.md,PASS,case-study numbered item count = 17
1164,CQ21105.md,21105,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ21105_updated.md,PASS,json parsed as dict
1165,CQ21105.md,21105,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ21105_updated.md,PASS,json parsed as dict
1166,CQ21105.md,21105,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ21105_updated.md,PASS,json parsed as dict
1167,CQ21131.md,21131,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ21131_updated.md,PASS,leading YAML frontmatter present
1168,CQ21131.md,21131,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ21131_updated.md,PASS,Question YAML heading with fenced yaml block present
